round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
1,0.7117809653282166,0.4482264518737793,0.3377552635744815,0.2815716774295719,0.4219491614808564,0.354899215686058,113726.0,,,,
3,0.7114129662513733,0.4590418934822082,0.3330695430646647,0.2698117184206828,0.4350732107961143,0.3594299829902648,113726.0,,,,
5,0.7130320072174072,0.4554895162582397,0.3205135238931255,0.2560483870967742,0.4283619299017451,0.3508283377602529,113726.0,,,,
7,0.713993489742279,0.4533088207244873,0.3107129790795906,0.2460406643958282,0.4215069935328621,0.3433290581393841,113726.0,,,,
9,0.7140339016914368,0.4446300864219665,0.3255163281433544,0.2685212917775154,0.4132256052924111,0.3409663344123096,113726.0,,,,
11,0.71258544921875,0.4448411166667938,0.2956872894402177,0.2327701278628635,0.4052161682871644,0.3490729915175485,113726.0,,,,
13,0.7138599753379822,0.4691451489925384,0.232591839328842,0.1597353167120609,0.4276432644666729,0.3396903209984863,113726.0,,,,
15,0.7172142863273621,0.4475757479667663,0.254276116656973,0.1879419557473987,0.3929776929850308,0.3196330497526046,113726.0,,,,
17,0.7136255502700806,0.4508907496929168,0.321468153073864,0.2607752921889048,0.4189820715438865,0.3427586325794147,113726.0,,,,
19,0.7140415906906128,0.5072543025016785,0.2692538403359153,0.1820971867007672,0.5164323945775599,0.3785388593382765,113726.0,,,,
21,0.7204504013061523,0.4618293046951294,0.3017864883980926,0.2318451911447652,0.432156042735322,0.3412533796732857,113726.0,,,,
23,0.7035587430000305,0.508195161819458,0.453654772254403,0.4081377976975129,0.5105985311579225,0.452427534752589,113726.0,,,,
25,0.7083316445350647,0.381882756948471,0.5261604001240276,0.6896801555045061,0.4253192973279281,0.4026870114102683,113726.0,,,,
27,0.6882661581039429,0.4567556977272033,0.5715395338192562,0.726532195500388,0.4710495330201081,0.5341383708924505,113726.0,,,,
29,0.7659784555435181,0.4564567506313324,0.2783089909285139,0.2102598479369167,0.4114824276738245,0.3604342231510419,113726.0,,,,
31,0.7196587324142456,0.5613492131233215,0.3815120632795258,0.2701857900467109,0.6488697705802969,0.5397631260748227,113726.0,,,,
33,0.970381498336792,0.4812971651554107,0.5443380194654719,0.6193531376340305,0.4855312112443158,0.4984053782593508,113726.0,,,,
35,1.107568621635437,0.5998716354370117,0.649791822190754,0.7428078757060159,0.577478660538411,0.6833551730437086,113726.0,,,,
37,4.017930030822754,0.4927193522453308,0.5613218666119184,0.6506028343791863,0.4935877719680659,0.4971615398564858,113726.0,,,,
39,15.05249309539795,0.4788614809513092,0.6027760835908125,0.7917737789203085,0.4866192686859505,0.4556652717003045,113726.0,,,,
41,53.43193435668945,0.4179431200027466,0.5509311081713645,0.7109714245692674,0.4497026347557396,0.4188606852469472,113726.0,,,,
43,192.47412109375,0.3656683564186096,0.478176583770959,0.5803251632839385,0.4066059785951531,0.3551767225807428,113726.0,,,,
45,500.0495910644531,0.4288641214370727,0.4009186412226413,0.3822841362812868,0.4214629227427862,0.4190422982497378,113726.0,,,,
47,2549.861328125,0.4481560885906219,0.3200615377948235,0.2598240985048373,0.4166596146794166,0.4503489143906263,113726.0,,,,
49,3338.89111328125,0.5110880732536316,0.4980500487487813,0.4855060985268493,0.5112593828190158,0.5114444330783854,113726.0,,,,
