round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.6990311145782471,0.6327049136161804,0.5128121391665403,0.3854069879560316,0.7660464143842777,0.5337715267355567,113726.0,,,,
1,0.6899950504302979,0.6774703860282898,0.6057355375454134,0.4965635133229945,0.7764397905759163,0.6198350319573044,113726.0,,,,
2,0.6898320913314819,0.678683876991272,0.6082211167338537,0.4992168112779176,0.778125257180479,0.6210774104030858,113726.0,,,,
3,0.690037190914154,0.6780067682266235,0.606877153807341,0.4980880046522283,0.7764683259161584,0.6204125885057556,113726.0,,,,
4,0.6897918581962585,0.6777254343032837,0.6069471403905756,0.4976697560718243,0.7777167042269004,0.6195470713634226,113726.0,,,,
5,0.6901112794876099,0.6776198744773865,0.60442583861118,0.4964199631362541,0.7724978625996305,0.6184196206417459,113726.0,,,,
6,0.6898840069770813,0.678094744682312,0.6087318976112863,0.4992899346038536,0.7796211125711783,0.6205662609168865,113726.0,,,,
7,0.6901357173919678,0.6752105951309204,0.6048039373027336,0.4934357541899441,0.7810971396987703,0.6185619168488418,113726.0,,,,
8,0.6898362040519714,0.6774792075157166,0.6063598021013318,0.4971315946925703,0.7771023024234589,0.6196844766532709,113726.0,,,,
9,0.6896806359291077,0.6793960928916931,0.608665786564489,0.4989442196023227,0.7802482045073058,0.6227179278065618,113726.0,,,,
10,0.6897798776626587,0.6786750555038452,0.6087263772150543,0.4997187258280008,0.7785598860617349,0.6216210769185028,113726.0,,,,
11,0.6897986531257629,0.6771978139877319,0.6048969488241942,0.4959409854581392,0.7752062012082426,0.6187264043680752,113726.0,,,,
12,0.6898719072341919,0.6782529950141907,0.6057471635905227,0.4963712454309477,0.7769485903814262,0.6193325257274548,113726.0,,,,
13,0.6898574233055115,0.6771186590194702,0.6073567151411462,0.4982630969507702,0.7776134932369531,0.619590070843161,113726.0,,,,
14,0.6899463534355164,0.6799148917198181,0.608950670333448,0.4993393351068515,0.780218570209486,0.6213229040471889,113726.0,,,,
15,0.6898852586746216,0.6782793998718262,0.6074080432636594,0.4979329029080098,0.7785877369130471,0.6211098173162855,113726.0,,,,
16,0.6902254223823547,0.6768021583557129,0.6061885272248055,0.4975727301509128,0.7754660087719298,0.6169487412752106,113726.0,,,,
17,0.689760148525238,0.6775671243667603,0.606804705175908,0.4972322291538529,0.7783187544699345,0.6209648402177324,113726.0,,,,
18,0.6900568008422852,0.6759932041168213,0.605160516051605,0.4965359592052049,0.7746200691282163,0.617708932779603,113726.0,,,,
19,0.6897568106651306,0.6776814460754395,0.606669957293388,0.4976936619718309,0.7767489146562621,0.6205485395420691,113726.0,,,,
20,0.6900659203529358,0.67601078748703,0.6060094097519247,0.4965653804366873,0.7773358204860921,0.618841548819272,113726.0,,,,
21,0.689897358417511,0.6777254343032837,0.604981516010476,0.4948689917833339,0.7781197149907122,0.6188699013792683,113726.0,,,,
22,0.6901974081993103,0.6757645606994629,0.6048565121412804,0.4947582483082641,0.7779799316352409,0.6172034648316794,113726.0,,,,
23,0.6897468566894531,0.6776638627052307,0.6058110026237687,0.4968515742128935,0.7759841326685215,0.6206408814855573,113726.0,,,,
24,0.689621090888977,0.6799236536026001,0.6080139560427726,0.4996548733650732,0.7763874374346845,0.6223657913352713,113726.0,,,,
25,0.690049946308136,0.6781562566757202,0.6062861691371039,0.4971948766804276,0.77670598610958,0.6179272105917366,113726.0,,,,
26,0.6899924278259277,0.6788948774337769,0.6070629250236722,0.4971887833336271,0.7792756705986353,0.6199112364690571,113726.0,,,,
27,0.6900693774223328,0.677127480506897,0.6063698637479498,0.4976859591391416,0.7757845073513276,0.6200410333585775,113726.0,,,,
28,0.6898139715194702,0.6788509488105774,0.6057321746640039,0.4956277492182945,0.7787276562673476,0.6194673107377109,113726.0,,,,
29,0.690188467502594,0.6773473024368286,0.6071474455055458,0.4973863317429133,0.7790691284756567,0.6179147651022088,113726.0,,,,
30,0.6899082660675049,0.6751578450202942,0.6060799931757355,0.4972704367301231,0.7758455952608446,0.6192456132284858,113726.0,,,,
31,0.6898127198219299,0.6782793998718262,0.6076690471594931,0.4980751990718768,0.7790975831064918,0.6211027227492567,113726.0,,,,
32,0.6900171041488647,0.677584707736969,0.60440829008836,0.4954104101448506,0.7748976430231271,0.6187007526405511,113726.0,,,,
33,0.6899280548095703,0.6765910983085632,0.6041671150907252,0.4941116411709824,0.7772977763008502,0.6186514113156092,113726.0,,,,
34,0.6899100542068481,0.6773209571838379,0.6063525095738176,0.4973603632140218,0.7765200428606753,0.6202816480079757,113726.0,,,,
35,0.6898849010467529,0.6788509488105774,0.6081853778898246,0.4986630075293786,0.7793571801710154,0.621757278815807,113726.0,,,,
36,0.6899200677871704,0.6793521046638489,0.6074281408117127,0.4975310383747178,0.7796385342397613,0.6205219464755217,113726.0,,,,
37,0.6901097297668457,0.6764240264892578,0.6056982438094014,0.4959553598062784,0.7778083548901976,0.6177265946049559,113726.0,,,,
38,0.6899396777153015,0.6777693629264832,0.6073418481056061,0.4972715947572509,0.7799917434980047,0.6210304787043521,113726.0,,,,
39,0.6901993751525879,0.6753160953521729,0.604974592136935,0.4943095400430062,0.7794839278822296,0.6188014809482436,113726.0,,,,
40,0.6900550127029419,0.6753249168395996,0.605563389309063,0.4964009877581044,0.7762714649576863,0.6205769355567945,113726.0,,,,
41,0.6898971199989319,0.6773209571838379,0.6064960271078845,0.4968900446287381,0.7781415953553642,0.6194146063795258,113726.0,,,,
42,0.6899462342262268,0.6778661012649536,0.6063080973617753,0.4960872241273191,0.7794970986460348,0.6180868957331369,113726.0,,,,
43,0.6899763345718384,0.677971601486206,0.6068595351832966,0.4962691152975051,0.7808718713741091,0.6210664894981662,113726.0,,,,
44,0.6898905634880066,0.6786398887634277,0.606263668781849,0.4977445205115958,0.7752948308167089,0.6201591196784783,113726.0,,,,
45,0.6897104382514954,0.6810843348503113,0.6103166331804069,0.5009701202949166,0.7807251436268177,0.6224977322499459,113726.0,,,,
46,0.6898444294929504,0.6760459542274475,0.6042239601237539,0.4946703721944698,0.7761066342863451,0.6181046370595025,113726.0,,,,
47,0.6899421811103821,0.6788948774337769,0.61040817632876,0.5006212267039986,0.7818743338161742,0.6225880396551813,113726.0,,,,
48,0.6900303363800049,0.6755974888801575,0.6047333854741421,0.4944981777403981,0.7782159106576589,0.6171491025243667,113726.0,,,,
49,0.6898038983345032,0.6788157224655151,0.6067079407806192,0.4970800472838265,0.7783733009172285,0.6210119771520035,113726.0,,,,
50,0.6898304224014282,0.6770483255386353,0.6051856470234128,0.4951102824779259,0.7781986066570828,0.6201241667763263,113726.0,,,,
