round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
2,,,,,,,,0.1173615112823668,0.0135517400262751,0.1632993161855452,0.1154700538379251
4,,,,,,,,0.1675423589643397,0.0193461252097452,0.2309401076758503,0.1154700538379251
6,,,,,,,,0.2433618081028047,0.0281010010837256,0.282842712474619,0.1154700538379251
8,,,,,,,,0.3462990629263135,0.0399871714401244,0.3265986323710904,0.1154700538379251
10,,,,,,,,0.5053109997506862,0.0583482883461075,0.3651483716701107,0.1154700538379251
12,,,,,,,,0.731043046373289,0.0844135799225645,0.4,0.1154700538379251
14,,,,,,,,1.0433229628140352,0.1204725586864802,0.4320493798938574,0.1154700538379251
16,,,,,,,,1.5250291063963606,0.1760951930199906,0.4618802153517006,0.1154700538379251
18,,,,,,,,2.2234988916324947,0.2567475367253711,0.4898979485566356,0.1154700538379251
20,,,,,,,,3.1768352144888583,0.366829333251245,0.5163977794943223,0.1154700538379251
22,,,,,,,,4.628402352802381,0.5344418688616704,0.5416025603090641,0.1154700538379251
24,,,,,,,,6.609548270644723,0.7632048946557113,0.565685424949238,0.1154700538379251
26,,,,,,,,9.525990378997804,1.0999666219224336,0.5887840577551898,0.1154700538379251
28,,,,,,,,13.477848030598429,1.556287837712574,0.6110100926607788,0.1154700538379251
30,,,,,,,,19.08246925031887,2.203453751694872,0.6324555320336759,0.1154700538379251
32,,,,,,,,27.38325561201868,3.161945999777464,0.6531972647421809,0.1154700538379251
34,,,,,,,,39.17570236858629,4.523620461639192,0.6733003292241386,0.1154700538379251
36,,,,,,,,56.881476454516175,6.568107148583655,0.6928203230275509,0.1154700538379251
38,,,,,,,,81.95415238578327,9.463250388227918,0.7118052168020874,0.1154700538379251
40,,,,,,,,117.31574848500712,13.54645579360026,0.7302967433402215,0.1154700538379251
42,,,,,,,,168.2152665851349,19.42382588894646,0.7483314773547883,0.1154700538379251
44,,,,,,,,243.78397999894844,28.149749295302247,0.7659416862050705,0.1154700538379251
46,,,,,,,,358.08606804110786,41.34821755531766,0.7831560082980488,0.1154700538379251
48,,,,,,,,525.089221406056,60.6320806654715,0.8,0.1154700538379251
50,,,,,,,,762.1593587373645,88.006582186482,0.8164965809277261,0.1154700538379251
