round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
1,,,,,,,,1.4595932107188885,0.3370786132463601,0.2309401076758503,0.2309401076758503
3,,,,,,,,1.378415647976719,0.3183314581658205,0.4,0.2309401076758503
5,,,,,,,,1.4336489102238346,0.3310870336964578,0.5163977794943223,0.2309401076758503
