loss,accuracy,val_loss,val_accuracy
0.1185409054160118,0.9569975137710572,0.1169440597295761,0.961073100566864
0.1184660866856575,0.9568172693252563,0.1169440597295761,0.961073100566864
0.1185721307992935,0.9567007422447203,0.1169440597295761,0.961073100566864
0.118132546544075,0.9568392634391784,0.1169440597295761,0.961073100566864
0.1184229180216789,0.956720530986786,0.1169440597295761,0.961073100566864
