round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.70754474401474,0.3760266005992889,0.302790332088819,0.2718835465372739,0.3416250969958984,0.3096777459046405,113726.0,,,,
1,0.7195115685462952,0.456518292427063,0.6151432129514322,0.8697550754494392,0.4758445962218347,0.3975692649714336,113726.0,,,,
2,0.720504105091095,0.4945219159126282,0.6522196812951467,0.9451535979800814,0.49790323474534,0.5671490522998892,113726.0,,,,
3,0.8090034127235413,0.4863707423210144,0.6514134307248868,0.9574423296202088,0.4936327623320008,0.5574765448931738,113726.0,,,,
4,0.8906587362289429,0.4689956605434418,0.5998688072725827,0.7952042160737813,0.4815740760441711,0.4681438592634277,113726.0,,,,
5,1.0341241359710691,0.400726318359375,0.4735390676296783,0.5388049993847452,0.4223762539962518,0.3971357069502098,113726.0,,,,
