round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
1,,,,,,,,0.1118199244708503,1.0329482159041452,9.237604307034012,9.237604307034012
2,,,,,,,,0.153439932292104,1.417417379412547,13.063945294843617,9.237604307034012
3,,,,,,,,0.1828077222587745,1.688705402496733,15.999999999999998,9.237604307034012
4,,,,,,,,0.220857446429127,2.040193698374237,18.475208614068023,9.237604307034012
5,,,,,,,,0.2232990538236823,2.0627483013582677,20.65591117977289,9.237604307034012
