round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
1,,,,,,,,0.0816210113468437,0.1884956514905188,2.309401076758503,2.309401076758503
2,,,,,,,,0.1081190854506055,0.2496903323577729,3.265986323710904,2.309401076758503
3,,,,,,,,0.1089137538100324,0.2515255403226993,4.0,2.309401076758503
4,,,,,,,,0.0928716770572429,0.2144779509963649,4.618802153517006,2.309401076758503
5,,,,,,,,0.1112709145545767,0.256969169884243,5.163977794943222,2.309401076758503
