round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.7062973976135254,0.4368482232093811,0.38554748587272497,0.3534450913824342,0.42406399054493266,0.38004523852108557,113726.0,,,,
1,,,,,,,,0.1831312721269509,1.0573088925953371,5.773502691896257,5.773502691896257
1,7.231191635131836,0.4423878490924835,0.19478128372801728,0.13487848626595858,0.3504043126684636,0.3619797438904542,113726.0,,,,
2,,,,,,,,0.24389304009853421,1.4081171235436492,8.16496580927726,5.773502691896257
2,21.84247398376465,0.47267115116119385,0.4838051627230395,0.4930612817768733,0.4748901655964853,0.46465773999126514,113726.0,,,,
3,,,,,,,,0.2353095752865703,1.3585604663459785,9.999999999999998,5.773502691896257
3,32.219581604003906,0.5005451440811157,0.5424698140108097,0.591449598651046,0.5009819382866665,0.4997306927344256,113726.0,,,,
4,,,,,,,,0.1657390179900902,0.9568946665180279,11.547005383792515,5.773502691896257
4,47.283504486083984,0.4766456186771393,0.46826226403294824,0.46082292948830667,0.4759457348854948,0.46248722799814307,113726.0,,,,
5,,,,,,,,0.23728324678072144,1.369955464030379,12.909944487358056,5.773502691896257
5,111.7806167602539,0.5025148391723633,0.3649384323541627,0.28715267350868207,0.5005234312457664,0.4845426050845333,113726.0,,,,
