round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.7074047923088074,0.41151538491249084,0.5766267285770316,0.8010827342555323,0.45042249345258684,0.3304910166680037,113726.0,,,,
1,,,,,,,,0.09187160142688441,0.21216837525877488,2.309401076758503,2.309401076758503
1,0.6998632550239563,0.44959816336631775,0.5850321194884748,0.7765712173744698,0.46928443801582576,0.4957824853337541,113726.0,,,,
2,,,,,,,,0.07983796840705701,0.1843778902054688,3.265986323710904,2.309401076758503
2,0.8339152932167053,0.2994917631149292,0.44760016086757554,0.5674801322174555,0.36953584758764396,0.23644697675258675,113726.0,,,,
3,,,,,,,,0.08736243022974084,0.20175489044080308,3.9999999999999996,2.309401076758503
3,0.8568425178527832,0.30860137939453125,0.45839647334343575,0.5873993786188392,0.37585279898793655,0.2520924655517765,113726.0,,,,
4,,,,,,,,0.08455337964705995,0.19526766600049072,4.618802153517006,2.309401076758503
4,0.8681045770645142,0.4492112696170807,0.5854275181510725,0.7788363328989539,0.46896836926209085,0.34804471791635566,113726.0,,,,
5,,,,,,,,0.09314377913927287,0.21510634383759294,5.163977794943222,2.309401076758503
5,1.1116939783096313,0.4848407506942749,0.648904230264459,0.9533544638140518,0.4918376802114845,0.2917903413014029,113726.0,,,,
6,,,,,,,,0.11549677061964093,0.26672836643112857,5.65685424949238,2.3094010767585025
6,0.876785159111023,0.5153439044952393,0.6568892319567735,0.9263804758142393,0.5088583911194268,0.6752785502160091,113726.0,,,,
7,,,,,,,,0.1096511728541615,0.25322853665723327,6.110100926607787,2.309401076758503
7,0.7460585236549377,0.6052178144454956,0.6997197643077376,0.9232751469368304,0.5633211285806591,0.8154721781342384,113726.0,,,,
8,,,,,,,,0.13399711231821573,0.30945307547021744,6.531972647421808,2.309401076758503
8,1.1752763986587524,0.5330267548561096,0.654976839068885,0.8844905335930234,0.520034663475426,0.6595407064477427,113726.0,,,,
9,,,,,,,,0.12315997150980065,0.2844257708182802,6.928203230275509,2.309401076758503
9,1.5932238101959229,0.4801364541053772,0.6253358681875791,0.8648227024942595,0.4897219823521822,0.5618625086275238,113726.0,,,,
10,,,,,,,,0.13819572072279218,0.3191493462406336,7.302967433402215,2.309401076758503
10,2.3293328285217285,0.48251938819885254,0.6270083216610365,0.8687214611872146,0.4905246873791414,0.5458773898148486,113726.0,,,,
11,,,,,,,,0.11577843748830925,0.2673788482009184,7.659416862050704,2.309401076758503
11,1.1923567056655884,0.5847035646438599,0.6609914009675705,0.8081439227731461,0.5591732144808909,0.6761835277296464,113726.0,,,,
12,,,,,,,,0.16034199594208312,0.37029397807825426,7.999999999999999,2.309401076758503
12,2.810307025909424,0.43241649866104126,0.5443546394663468,0.677525918116324,0.4549348121054805,0.4476912560077344,113726.0,,,,
13,,,,,,,,0.13752256844801913,0.3175947676524503,8.32666399786453,2.309401076758503
13,3.7172188758850098,0.44494661688804626,0.554768722933036,0.688461740454808,0.46455613962553893,0.5083210452167294,113726.0,,,,
14,,,,,,,,0.17469284965172294,0.4034358550877002,8.640987597877146,2.309401076758503
14,3.47147274017334,0.48378559947013855,0.5927734578220487,0.7477904758571203,0.49099099099099097,0.5842613827234758,113726.0,,,,
15,,,,,,,,0.24645149983184003,0.5691553590803994,8.94427190999916,2.309401076758503
15,4.790952682495117,0.5189138650894165,0.6143511665609361,0.7680472329925978,0.5119111946434864,0.5718317364086518,113726.0,,,,
16,,,,,,,,0.3678325876694472,0.8494729740306878,9.237604307034012,2.309401076758503
16,27.00338363647461,0.37975484132766724,0.5490820292523269,0.7490407422910562,0.4333878259465569,0.25821125201977807,113726.0,,,,
17,,,,,,,,0.3134637837244426,0.7239135996580223,9.521904571390467,2.309401076758503
17,25.410730361938477,0.3269261121749878,0.3704270298723516,0.3968035805536466,0.34733854672774667,0.2950196772303765,113726.0,,,,
18,,,,,,,,0.41341338275623957,0.9547373112836348,9.797958971132712,2.309401076758503
18,64.29194641113281,0.2349594682455063,0.36038433546281257,0.4310611656290669,0.30961914987683953,0.19084691653663888,113726.0,,,,
19,,,,,,,,0.3756186907785859,0.8674542089346854,10.066445913694333,2.309401076758503
19,92.10474395751953,0.3030441701412201,0.44477289921264257,0.5571604071604072,0.3701151837343779,0.28339505519394853,113726.0,,,,
20,,,,,,,,0.41620954762691054,0.9611947774467566,10.327955589886445,2.309401076758503
20,95.6534423828125,0.36643335223197937,0.5133231116304516,0.6725010618717259,0.4150764088391755,0.35843209947829774,113726.0,,,,
21,,,,,,,,0.4807375778351106,1.1102158798906792,10.583005244258361,2.309401076758503
21,158.0278778076172,0.3432020843029022,0.4820149372759235,0.6115324382819236,0.39777045277663325,0.3302394413654537,113726.0,,,,
22,,,,,,,,0.540041909594508,1.247173367512275,10.83205120618128,2.309401076758503
22,180.60507202148438,0.3459719121456146,0.48081862854590124,0.6074426807760142,0.3978790259230165,0.3384312561162887,113726.0,,,,
23,,,,,,,,0.6279607603730063,1.450213256167509,11.075498483890765,2.309401076758503
23,227.50643920898438,0.3781105577945709,0.43667412723319177,0.48130914964971117,0.39961513790891595,0.35683580069377585,113726.0,,,,
24,,,,,,,,0.8584143443322735,1.9824230111058967,11.31370849898476,2.309401076758503
24,174.9585723876953,0.5320594906806946,0.5216148431811439,0.5117924112261638,0.5318216812699343,0.520444154990314,113726.0,,,,
25,,,,,,,,1.1392003059612124,2.63087041323044,11.547005383792515,2.309401076758503
25,319.5393371582031,0.5969874858856201,0.5612933485206705,0.5148466171486769,0.6169514350643885,0.6023327097355315,113726.0,,,,
26,,,,,,,,1.2046585891806998,2.782039842980287,11.775681155103795,2.309401076758503
26,337.6282958984375,0.6997871994972229,0.6516335734546864,0.5641197774048229,0.7712857177362865,0.6976563550132611,113726.0,,,,
27,,,,,,,,1.291789399525303,2.9832598302089544,12.0,2.309401076758503
27,344.2298889160156,0.7234756946563721,0.7147470203000563,0.6904837013669821,0.7407776482532997,0.7222418643163601,113726.0,,,,
28,,,,,,,,1.2160980309009948,2.8084581020066524,12.220201853215574,2.309401076758503
28,869.4835815429688,0.6163410544395447,0.6099688919083205,0.6010076099210823,0.6192014519056261,0.6149791610280056,113726.0,,,,
29,,,,,,,,1.1998454500378708,2.7709243742612495,12.436505404118419,2.309401076758503
29,1308.4453125,0.5466647744178772,0.5284195891187824,0.5087716208123437,0.5496460648500533,0.5457557962966089,113726.0,,,,
30,,,,,,,,1.456887082822796,3.364536597786519,12.649110640673516,2.309401076758503
30,2293.031005859375,0.4757223427295685,0.39021047679437093,0.3356971915253044,0.46586080586080586,0.47381170642609577,113726.0,,,,
31,,,,,,,,2.376421651038451,5.488110719740417,12.858201014657272,2.309401076758503
31,3997.58837890625,0.5421891212463379,0.4076589644697771,0.31608475503255057,0.5739364428498206,0.5408277913289998,113726.0,,,,
32,,,,,,,,3.4063948582699854,7.866731953553332,13.063945294843617,2.309401076758503
32,8764.6171875,0.557418704032898,0.48188827241191184,0.4111829392544707,0.5819596728077373,0.5576233445891948,113726.0,,,,
33,,,,,,,,3.913306992992021,9.037395383302352,13.2664991614216,2.309401076758503
33,19964.78515625,0.5125740766525269,0.38642979688970064,0.30725902978244035,0.5205618346106821,0.5130023173193063,113726.0,,,,
34,,,,,,,,2.9097982534918954,6.719891219764194,13.46600658448277,2.309401076758503
34,35622.98828125,0.38066932559013367,0.2473874297437651,0.20470742188190771,0.31255231255231253,0.38029584530267163,113726.0,,,,
35,,,,,,,,3.7658390062348985,8.696832655898046,13.662601021279464,2.309401076758503
35,55482.79296875,0.314967542886734,0.24258686733166113,0.22012844943185828,0.27014854272227273,0.3147028093759141,113726.0,,,,
36,,,,,,,,4.754448412373913,10.97992828292907,13.856406460551018,2.309401076758503
36,84138.0390625,0.3403443396091461,0.2921973771110482,0.27270966151245113,0.31468460412940985,0.3397939214407104,113726.0,,,,
37,,,,,,,,5.528438957383783,12.767382880975765,14.047538337136983,2.309401076758503
37,74520.4921875,0.3899548053741455,0.44587147170173,0.49205817540766855,0.4076113147480176,0.39013906191357595,113726.0,,,,
38,,,,,,,,7.252134841877767,16.748088012630372,14.236104336041747,2.309401076758503
