round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.6842024922370911,0.57473224401474,0.3558166173845867,0.2339844092143295,0.7423442449841605,0.7160178863140206,113726.0,,,,
2,1.7729260921478271,0.5545873641967773,0.2895212982313421,0.1813310376330862,0.7177828778079143,0.4748960139065402,113726.0,,,,
4,11.783443450927734,0.2873924970626831,0.235827707162524,0.2205778593099555,0.2533427876823338,0.1980536515691122,113726.0,,,,
