round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.7044212818145752,0.3711816072463989,0.431104570223937,0.4754518336550272,0.3943243833224187,0.319062404063378,113726.0,,,,
1,3.4413933753967285,0.5725252032279968,0.6689817179041976,0.8635540633185086,0.5459667918824601,0.7198773296108355,113726.0,,,,
2,38.38924789428711,0.4034345746040344,0.3937593266077508,0.3878093427676277,0.3998947311105867,0.3763765501473773,113726.0,,,,
3,76.87858581542969,0.4774369895458221,0.4497875216413143,0.4271170347446898,0.4749995111363147,0.4491639807865347,113726.0,,,,
4,190.5425720214844,0.4425021409988403,0.37586627815404,0.3343959643376364,0.4290787314858517,0.4188995237023277,113726.0,,,,
5,391.3310546875,0.4757311344146728,0.3539393414023644,0.2865263157894737,0.462833338056508,0.4714968829850602,113726.0,,,,
