,FDFCAC_accuracy,FDFCAC_recall,FDFCAC_f1,FDFCAC_precision,FDFCFC_accuracy,FDFCFC_recall,FDFCFC_f1,FDFCFC_precision,FDFSAC_accuracy,FDFSAC_recall,FDFSAC_f1,FDFSAC_precision,FDFSFC_accuracy,FDFSFC_recall,FDFSFC_f1,FDFSFC_precision
0,0.5834286212921143,0.7039583589779661,0.6282535173690943,0.5672504676075497,0.4376395940780639,0.2867415096667313,0.3372195450541478,0.4092669920008049,0.4862212538719177,0.3197225149279943,0.3839097427245888,0.4803430079155673,0.5912368297576904,0.5019941318059631,0.5514180119848309,0.611636768420602
1,0.6218894720077515,0.7716093010106722,0.6700884602696004,0.5921757407281849,0.7211631536483765,0.9117429577464788,0.7655985512067117,0.6598330891253106,0.5565481781959534,0.4692776694252631,0.514367151991372,0.5690422925322254,0.8046268820762634,0.9096680286901776,0.8236069321943746,0.7524223962866261
2,0.6173785924911499,0.788579975365124,0.6731809169020009,0.5872448043609299,0.7267819046974182,0.9139739528335094,0.769727870990692,0.6648061856725895,0.5645850300788879,0.4832709837188471,0.5263701578192252,0.5779093944931006,0.8117668628692627,0.9158517530153268,0.8297505149555826,0.7584472230299506
3,0.600768506526947,0.7983362521891418,0.6675550804331749,0.5735910309161603,0.7251112461090088,0.9150541218575112,0.7694202684761765,0.6637778541340562,0.5623340606689453,0.4798321246070908,0.523347123266682,0.5755418413126356,0.8262666463851929,0.9062198438459514,0.8394415641404865,0.7818294658129361
4,0.6009091734886169,0.7912913441238565,0.6646470766434412,0.5729481153106329,0.7271952033042908,0.9139629557830922,0.7697536865384758,0.6648505204861289,0.5644267797470093,0.4804751143112419,0.5254626968617083,0.5797450694400406,0.8261083364486694,0.9037624596377932,0.8389261744966443,0.7827699416342413
5,0.577783465385437,0.8361196386281905,0.6650202660750787,0.552051240473488,0.7280480861663818,0.9114820789787472,0.770713480813712,0.6676085281274081,0.561841607093811,0.4790406526937684,0.522325964838283,0.5742106816169962,0.8303993940353394,0.8967479388344726,0.84071878045155,0.7912793408984922
6,0.5814589262008667,0.8051502297009487,0.6577704281554445,0.5559971800855699,0.7291472554206848,0.911376337640816,0.770460896456649,0.6672862453531598,0.5632836818695068,0.4799831584856672,0.5242082271568984,0.577410096235016,0.8259852528572083,0.9108699864367372,0.8393825276758758,0.7782995439562921
7,0.6183282732963562,0.7858814421198951,0.6729850678801211,0.5884507450494724,0.7289537787437439,0.9151744134961778,0.7716345263407443,0.6670167529074236,0.5636178255081177,0.4792346276614402,0.5240798634419532,0.5781845112145577,0.8151522278785706,0.9205314263680022,0.8332407862797672,0.7610711801530258
8,0.5934438705444336,0.7981112902095452,0.6633513419056078,0.5675254777863603,0.7299913763999939,0.9164090515642388,0.7716289481708452,0.6663541077942763,0.5626593828201294,0.4788811483320757,0.5232128991439554,0.5765899006972321,0.8142728805541992,0.9219549324695095,0.8314151169287253,0.7570678954024158
9,0.5838594436645508,0.7537566565317493,0.6444381001036799,0.5628124876973347,0.7247419357299805,0.9127221537920112,0.7681940700808626,0.6631805047689672,0.5626417994499207,0.480760397159111,0.5224887916054646,0.5721494501797691,0.8141762018203735,0.9225765508488022,0.8320151347742105,0.7576437547049627
10,0.4932645261287689,0.8660956133253597,0.6308460006021357,0.4960959932296966,0.7197826504707336,0.9097509645738338,0.7650129778197262,0.660008142908036,0.5620965957641602,0.4778338106868619,0.5220128804384341,0.5751935361055882,0.8270844221115112,0.912058592728224,0.8417545807884509,0.7815133584364353
11,0.4933788180351257,0.9306867860668452,0.6469780893093475,0.4958302028549962,0.7192111015319824,0.9111888972929236,0.7643964378730531,0.658338205017411,0.5597752332687378,0.4754037791618283,0.5191005407897643,0.5716431487867313,0.8228021860122681,0.9165570117725494,0.8383105733587947,0.772373109392788
12,0.5390323996543884,0.9359153065725628,0.6692700775976279,0.5208719988216232,0.7214357256889343,0.9101395414066334,0.766226866200301,0.6616117850953206,0.5638552308082581,0.4807977933375769,0.5229985094003943,0.5733201206013199,0.8241562843322754,0.908313497311117,0.8374516370257177,0.7768461689261532
13,0.4946186542510986,0.9059199604394051,0.6409271233561366,0.4958769563914426,0.7223854064941406,0.9119372058720236,0.7668896469233155,0.6616511657535992,0.561445951461792,0.4756978711405611,0.5197908743416682,0.5728930110151326,0.8076165318489075,0.9282585844428872,0.8288684307268731,0.7487035283810708
14,0.5603819489479065,0.8175254464128482,0.6499957996135645,0.5394501382788353,0.715913712978363,0.9106656115360944,0.7622278808931541,0.655398478731348,0.5626153945922852,0.4805610236220472,0.523662689368548,0.5752577319587628,0.7862493991851807,0.9335421990408512,0.8144110304390646,0.7222440385110157
15,0.4563600122928619,0.8801584102896596,0.6190212099924822,0.4773844033645393,0.7199321389198303,0.916834126564428,0.7655860165593376,0.657173542232611,0.563019871711731,0.4806410188752265,0.523720074370819,0.5752816085903779,0.7836378812789917,0.9330068800898624,0.8120589044025541,0.71887001676854
16,0.6267871856689453,0.8788614880920949,0.7017329341822323,0.5840263887426747,0.7183405756950378,0.9167750782321296,0.765037263071416,0.6563955391083252,0.5636441707611084,0.4821954531825958,0.5242318201428503,0.5742973574759485,0.8081265687942505,0.9272426767943172,0.8285765910144313,0.7488887942174697
17,0.6293020248413086,0.8432184795773288,0.6950287913423421,0.5911400972128222,0.7164148688316345,0.911523286126964,0.7624218226285276,0.6552413993947604,0.5651654005050659,0.4819351645632269,0.5244176876767133,0.5751139048261896,0.8103336095809937,0.9198679682561978,0.8292891400351394,0.754949710366293
