,FDFCAC_accuracy,FDFCAC_recall,FDFCAC_f1,FDFCAC_precision,FDFCFC_accuracy,FDFCFC_recall,FDFCFC_f1,FDFCFC_precision,FDFSAC_accuracy,FDFSAC_recall,FDFSAC_f1,FDFSAC_precision,FDFSFC_accuracy,FDFSFC_recall,FDFSFC_f1,FDFSFC_precision
23,0.6776638627052307,0.4968515742128935,0.6058110026237687,0.7759841326685215,0.8017779588699341,0.6338186876067398,0.7615531885636919,0.9537674862229758,0.3677874803543091,0.7055331815794081,0.5284847689936716,0.4224692005242464,0.7958778142929077,0.8725547060374373,0.8105010530440319,0.7566875485847546
24,0.6799236536026001,0.4996548733650732,0.6080139560427726,0.7763874374346845,0.8024638295173645,0.6331927806496004,0.7616319168125631,0.9554360557981044,0.423482745885849,0.8420015483144486,0.5934634200784985,0.4582108558899282,0.7867770195007324,0.8911673872760963,0.8063874805381452,0.7363371245261009
25,0.6781562566757202,0.4971948766804276,0.6062861691371039,0.77670598610958,0.8010569214820862,0.6306822186200578,0.7598577721169665,0.9555780987212684,0.4592001736164093,0.8803974419956662,0.619060891539848,0.4773613021549748,0.7876035571098328,0.9036297129994372,0.8096877634471293,0.7334389585920439
26,0.6788948774337769,0.4971887833336271,0.6070629250236722,0.7792756705986353,0.8020241856575012,0.6337598062444059,0.7623420627632288,0.9563801048784364,0.4771028757095337,0.9123750153221146,0.6366719006800144,0.4889270499033463,0.7900304198265076,0.912436525770095,0.8120045032632913,0.7314893617021276
27,0.677127480506897,0.4976859591391416,0.6063698637479498,0.7757845073513276,0.8002919554710388,0.6318380935693009,0.7604977327849837,0.9549523305084746,0.4517436623573303,0.8077872511773666,0.596775549534052,0.4731725326113709,0.789230227470398,0.9061658447871856,0.812162056265183,0.7358286947631489
28,0.6788509488105774,0.4956277492182945,0.6057321746640039,0.7787276562673476,0.8014262318611145,0.6334376868690422,0.7613169159224225,0.9538893450221152,0.3349365890026092,0.533233611966564,0.4448277633829283,0.3815670175792072,0.8122504949569702,0.8975957886555141,0.8263726255529533,0.7656214685009116
29,0.6773473024368286,0.4973863317429133,0.6071474455055458,0.7790691284756567,0.8003183007240295,0.6300056302343585,0.7592421784718467,0.9551844639475018,0.385232925415039,0.6365641098017077,0.5079215377144023,0.4225324074616204,0.8209732174873352,0.8806122269668055,0.8311578458527525,0.7869627349675717
30,0.6751578450202942,0.4972704367301231,0.6060799931757355,0.7758455952608446,0.8033255338668823,0.636050959884884,0.7642079296640276,0.9570406358091516,0.4880150556564331,0.8140484953071898,0.6135887021847044,0.4923478353479951,0.8344441652297974,0.8701514428599197,0.83950217372773,0.8109385550303849
31,0.6782793998718262,0.4980751990718768,0.6076690471594931,0.7790975831064918,0.800423800945282,0.6323039129671872,0.7604967974083806,0.95388728591471,0.4231486320495605,0.5516200229540037,0.4878166842331264,0.4372428271518544,0.8256159424781799,0.8675610958518205,0.8324717013008954,0.800110418290465
32,0.677584707736969,0.4954104101448506,0.60440829008836,0.7748976430231271,0.8032991290092468,0.635676133058332,0.7632553709387236,0.9549029473293964,0.5375991463661194,0.3883501955077063,0.4572112754559623,0.5557562983037238,0.8241651058197021,0.8623211279461279,0.8310250711913674,0.8019211011268937
33,0.6765910983085632,0.4941116411709824,0.6041671150907252,0.7772977763008502,0.8010657429695129,0.6304776319031361,0.7600186689861467,0.9565577272241804,0.3765981495380401,0.5949828360179562,0.488082430158925,0.4137449809029478,0.8161106705665588,0.8829060431046626,0.8274462239164335,0.7785420386615945
34,0.6773209571838379,0.4973603632140218,0.6063525095738176,0.7765200428606753,0.8044158816337585,0.6380865315307396,0.7654508451699302,0.956339586846543,0.4464238584041595,0.7745351103619027,0.5835527273208355,0.4681241708676041,0.7924485206604004,0.8939933669082423,0.8119143239625168,0.7436395218146521
35,0.6788509488105774,0.4986630075293786,0.6081853778898246,0.7793571801710154,0.8026220798492432,0.6341480582097169,0.7625234070014705,0.9560672786119808,0.3477832674980163,0.6197954134718299,0.4878264352101201,0.4021906204101151,0.7851502895355225,0.9043672578828827,0.8079510799509543,0.7301125063924087
36,0.6793521046638489,0.4975310383747178,0.6074281408117127,0.7796385342397613,0.8015933036804199,0.632797822842595,0.7615958413456458,0.9562229710010348,0.3717091977596283,0.5945707115337033,0.4849751688446485,0.4094942486762826,0.7961240410804749,0.8985644092395391,0.8159286133913402,0.7472118418565425
37,0.6764240264892578,0.4959553598062784,0.6056982438094014,0.7778083548901976,0.8021208643913269,0.6321971034969975,0.7608349097710799,0.9551956022842504,0.5055132508277893,0.774006126976302,0.6099056603773586,0.5032165014537213,0.7989993691444397,0.8867629763555618,0.8154969934218491,0.7548336969189852
38,0.6777693629264832,0.4972715947572509,0.6073418481056061,0.7799917434980047,0.8026044964790344,0.6362934633872496,0.7636673720114959,0.954800326427462,0.5648224949836731,0.8481665224837132,0.6600262411298798,0.5401992533621194,0.8108787536621094,0.8926143767830099,0.8249731454054231,0.7668613271203365
39,0.6753160953521729,0.4943095400430062,0.604974592136935,0.7794839278822296,0.8018219470977783,0.6323723882570749,0.7609156871897145,0.9550501957233776,0.3716740310192108,0.5444194968442267,0.4629110451351046,0.4026306843440286,0.8139827251434326,0.8891879529941594,0.8269458873573561,0.7728475099769117
40,0.6753249168395996,0.4964009877581044,0.605563389309063,0.7762714649576863,0.800810694694519,0.6321375317954565,0.7608500575361845,0.9553793944535766,0.3670752644538879,0.5963601600396559,0.4834663298696825,0.4065117177129341,0.8186694383621216,0.8918966519311717,0.8308340989631186,0.7775969289827255
41,0.6773209571838379,0.4968900446287381,0.6064960271078845,0.7781415953553642,0.8019890189170837,0.6339612676056338,0.7617969683827497,0.9542093966134032,0.233526200056076,0.3433272587089087,0.310128686072463,0.2827844008890685,0.808627724647522,0.8966874615587382,0.8242230406409512,0.7625950889988193
42,0.6778661012649536,0.4960872241273191,0.6063080973617753,0.7794970986460348,0.8019450306892395,0.6342535823144029,0.7627504265941983,0.9565412659833034,0.2647415697574615,0.4479007129654079,0.378323321239517,0.3274559518140517,0.818247377872467,0.8863364525434462,0.8298065047344586,0.7800551100653271
43,0.677971601486206,0.4962691152975051,0.6068595351832966,0.7808718713741091,0.8010393381118774,0.6317295371166775,0.7608265947888588,0.9562387076203634,0.3668202459812164,0.4647469642731803,0.4238312036422119,0.3895368504655028,0.8278493881225586,0.8804823409989849,0.8371160437951347,0.7978210536331631
44,0.6786398887634277,0.4977445205115958,0.606263668781849,0.7752948308167089,0.8018922805786133,0.6336188663282571,0.7614055153132545,0.95375676536135,0.3602870106697082,0.3145855379188712,0.3290170254367033,0.3448362525615744,0.8477656841278076,0.8767106442035733,0.8521810404446607,0.8289867109634551
45,0.6810843348503113,0.5009701202949166,0.6103166331804069,0.7807251436268177,0.8019537925720215,0.6328286908567213,0.7618805966993349,0.9570506520757524,0.5406239628791809,0.6515537172552762,0.5852578097090462,0.5312072170742603,0.8661431670188904,0.8601765856581428,0.8650933614554993,0.8700666690434596
46,0.6760459542274475,0.4946703721944698,0.6042239601237539,0.7761066342863451,0.8014438152313232,0.6326157631139618,0.7612472113259815,0.9555396294526728,0.4733394384384155,0.3018265243095385,0.3635030446010138,0.4568597072336788,0.8629425168037415,0.8576841440524848,0.8625181918412348,0.86740703945501
47,0.6788948774337769,0.5006212267039986,0.61040817632876,0.7818743338161742,0.8015757203102112,0.6326960922125386,0.7614133767524477,0.9558800106185292,0.5638288259506226,0.2682069753140648,0.3809868470312226,0.6574357207459408,0.8736348748207092,0.8452500661550675,0.8695881013094731,0.8953692629690537
48,0.6755974888801575,0.4944981777403981,0.6047333854741421,0.7782159106576589,0.8027012348175049,0.6352380449884802,0.7630022392158519,0.9550995583996617,0.5903223752975464,0.6393961229547093,0.6096369592720753,0.5825247382073205,0.8779962658882141,0.8436911819029358,0.8736350306463511,0.9057825955582416
49,0.6788157224655151,0.4970800472838265,0.6067079407806192,0.7783733009172285,0.8016636371612549,0.632224137324563,0.761185812599259,0.956240689508406,0.5017938017845154,0.595629563481641,0.5456120231288044,0.5033440857032938,0.887448787689209,0.8342729290722667,0.8809413077853223,0.9331402222747694
50,0.6770483255386353,0.4951102824779259,0.6051856470234128,0.7781986066570828,0.8016021251678467,0.6336482136260488,0.7615030918027589,0.9539965040521214,0.5827251672744751,0.8450526537120429,0.6702475835759601,0.5553661906955321,0.8836501836776733,0.8313085183291309,0.8769391019679329,0.9278699494204012
