,FDFCAC_accuracy,FDFCAC_recall,FDFCAC_f1,FDFCAC_precision,FDFCFC_accuracy,FDFCFC_recall,FDFCFC_f1,FDFCFC_precision,FDFSAC_accuracy,FDFSAC_recall,FDFSAC_f1,FDFSAC_precision,FDFSFC_accuracy,FDFSFC_recall,FDFSFC_f1,FDFSFC_precision
0,0.4074705839157104,0.2636202010244856,0.3077112741169944,0.3695131880875422,0.1948718875646591,0.3282934710076212,0.2899483536765048,0.2596239306743695,0.7919209599494934,0.660723686519496,0.7608924096677714,0.8968605592873136,0.2029439210891723,0.223575383752716,0.2196721875968458,0.2159029375930689
1,0.4772875010967254,0.3665809949653205,0.4119730152135636,0.4701950867052023,0.4793890714645386,0.8963293213738172,0.6321061298039581,0.4881944177832379,0.8325185179710388,0.750845964046528,0.8173002215763576,0.8966598615115863,0.3974992632865906,0.2118531857422806,0.2594033722438392,0.334476126766452
2,0.464133083820343,0.37980718482812,0.4146945831732616,0.4566394517534582,0.48636195063591,0.9125143310697592,0.6391613748115934,0.491828993525939,0.8331076502799988,0.7520992870345921,0.818244498496543,0.8971462170051028,0.4071628153324127,0.1839887145124316,0.2363601354642141,0.3304094493175845
3,0.4361096024513244,0.4036765094289789,0.4169083750829688,0.4310370760321877,0.4882788360118866,0.9059140726215904,0.6400633334157987,0.4948453608247423,0.8340396881103516,0.7523635147268534,0.8191175343095914,0.8988704961824033,0.3561103045940399,0.2630919613240172,0.2893963066114178,0.3215448644685485
4,0.4569579660892486,0.5232840122306962,0.4909243780602403,0.4623338715687492,0.4912245273590088,0.9070838460186323,0.640768863033855,0.49533975177339,0.8351916074752808,0.7526306528242126,0.8202748185296347,0.9012790526160523,0.4501433372497558,0.1565034172598179,0.2203937115856927,0.3724350061096363
5,0.3736788332462311,0.6938958865498106,0.525162159099242,0.4224383861350035,0.4920158982276916,0.9049662783568364,0.6413766132186156,0.496702113339615,0.8353674411773682,0.7562542912976884,0.8210636976155206,0.8980223272149517,0.5095492601394653,0.1203819084893904,0.1973954960788546,0.5479309793896788
6,0.4046392142772674,0.8053779018409244,0.5738418932527694,0.4457067991161345,0.4907233119010925,0.8925028915916021,0.637500469413046,0.4958330088013085,0.8368886709213257,0.7656517935258093,0.8251055966209082,0.8945700617410148,0.4939415752887726,0.0540388601946523,0.0965716438528192,0.4535535240342082
7,0.4185058772563934,0.8026230767887392,0.5815791305228125,0.4559967456443227,0.4889910817146301,0.9067898187971516,0.6390439929690751,0.4933682423684438,0.8360884785652161,0.7659427844433057,0.8230312811506146,0.8893151696688687,0.5644531846046448,0.2080907519141879,0.3226071140407259,0.7174137826166291
8,0.4109966158866882,0.8076598438489133,0.5782996002392269,0.4503956774566814,0.4963333010673523,0.9245531250548178,0.6479236840164236,0.4987084259828736,0.8385329842567444,0.77102249597338,0.8259216775526842,0.8892381807789663,0.4914707243442535,0.0144328452322567,0.0277063263899396,0.3449141900376726
9,0.4141005575656891,0.4355405620220075,0.4253385079775765,0.4156034584463958,0.4985139667987823,0.9268361135960989,0.6494825085429111,0.4998912004843943,0.8355257511138916,0.7679818066426909,0.8232559458003798,0.8871036715743174,0.493880033493042,0.0184479717813051,0.0350706610115505,0.354456116570654
10,0.3986599445343017,0.7307515959510458,0.5478897821028136,0.4382283889253157,0.4929743409156799,0.9120639279050938,0.6425126163994593,0.4959419624057272,0.8368974328041077,0.7756953479376912,0.8263023345101088,0.8839734727815511,0.5018993020057678,0.0606390640645036,0.1086371575584963,0.5211352657004831
