round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
0,0.7015541791915894,0.5636441707611084,0.2401041267896791,0.1382277231214076,0.9130080354023524,0.5488700681672855,113726.0,,,,
1,0.6488668918609619,0.7995005249977112,0.7587498412967116,0.6297883551418284,0.9541257550357892,0.8420649263056379,113726.0,,,,
2,0.6479083299636841,0.8040553331375122,0.7636753133815513,0.6357039443483173,0.95615572551519,0.8443791735844863,113726.0,,,,
3,0.6475750207901001,0.8038530945777893,0.7641392727618765,0.6360452017179469,0.956838342380511,0.8459387325291514,113726.0,,,,
4,0.648369550704956,0.8011888265609741,0.7620651190200577,0.6336162393910229,0.955835379213854,0.8427347592552624,113726.0,,,,
5,0.6481363773345947,0.8028067350387573,0.763164008871053,0.6354331539516724,0.9551654858834726,0.8444403828693592,113726.0,,,,
6,0.6482362747192383,0.8012679815292358,0.7589200951476816,0.6293721140066876,0.9556224144415194,0.8425531009819816,113726.0,,,,
7,0.64781254529953,0.8037036657333374,0.7638571549462639,0.635792142844565,0.9565263464646198,0.8457766450394841,113726.0,,,,
8,0.6477566361427307,0.8042927980422974,0.7652438059677878,0.6378758572182169,0.9561664777669416,0.8460394039870196,113726.0,,,,
9,0.6476817727088928,0.8038530945777893,0.7641691951495417,0.6368907059528425,0.955024707343498,0.8463817007643886,113726.0,,,,
10,0.6479983925819397,0.8016988039016724,0.7619540205619709,0.6332882985629814,0.9562326135912042,0.844559504573937,113726.0,,,,
11,0.648019015789032,0.8007140159606934,0.7602099115493673,0.632132739781465,0.9533742005678952,0.8436166951239522,113726.0,,,,
12,0.6483790874481201,0.8011888265609741,0.7616688451321837,0.6327542120564643,0.9565528196981732,0.8428841124195044,113726.0,,,,
13,0.6481029391288757,0.8031497001647949,0.7633434464095056,0.6352376093037986,0.9561705508474576,0.8449773382251213,113726.0,,,,
14,0.6475233435630798,0.8050225973129272,0.7660526260260387,0.6388062853020359,0.9566019340728834,0.8471040424975355,113726.0,,,,
15,0.6480898261070251,0.8015844821929932,0.7619499741536643,0.6337281740808984,0.9552187483468232,0.8462215113863528,113726.0,,,,
16,0.6477753520011902,0.8032639622688293,0.7631779499555442,0.6363251257611862,0.9532006028396922,0.8451587740527319,113726.0,,,,
17,0.6479779481887817,0.8017603754997253,0.761985198635994,0.6336452864642775,0.9555178987502648,0.8433128051976789,113726.0,,,,
18,0.647815465927124,0.8041169047355652,0.7641222748112618,0.6360927969537779,0.9566773603414904,0.8447578832318607,113726.0,,,,
19,0.6482176184654236,0.8015581369400024,0.7619710585157998,0.6338193749890334,0.9550778667935804,0.8435178422190592,113726.0,,,,
20,0.6474022269248962,0.8036332726478577,0.7638524659504271,0.636833289253284,0.9541647953927034,0.8467434384618581,113726.0,,,,
21,0.6483181715011597,0.8017955422401428,0.762057572334878,0.634186622625929,0.9545166067273112,0.8447842844225455,113726.0,,,,
22,0.6479722857475281,0.8025429248809814,0.7620531078475005,0.633147867732507,0.9568653539116552,0.8453895527293543,113726.0,,,,
23,0.6481962203979492,0.8017779588699341,0.7615531885636919,0.6338186876067398,0.9537674862229758,0.8435832034183679,113726.0,,,,
24,0.6480768918991089,0.8024638295173645,0.7616319168125631,0.6331927806496004,0.9554360557981044,0.8432290315690346,113726.0,,,,
25,0.6481887102127075,0.8010569214820862,0.7598577721169665,0.6306822186200578,0.9555780987212684,0.8445826082891867,113726.0,,,,
26,0.6481270790100098,0.8020241856575012,0.7623420627632288,0.6337598062444059,0.9563801048784364,0.8445856425923324,113726.0,,,,
27,0.6482059955596924,0.8002919554710388,0.7604977327849837,0.6318380935693009,0.9549523305084746,0.8428215389158031,113726.0,,,,
28,0.6482807993888855,0.8014262318611145,0.7613169159224225,0.6334376868690422,0.9538893450221152,0.8432453782784186,113726.0,,,,
29,0.648259162902832,0.8003183007240295,0.7592421784718467,0.6300056302343585,0.9551844639475018,0.8420387241969602,113726.0,,,,
30,0.6480255126953125,0.8033255338668823,0.7642079296640276,0.636050959884884,0.9570406358091516,0.8451386986428256,113726.0,,,,
31,0.6481345295906067,0.800423800945282,0.7604967974083806,0.6323039129671872,0.95388728591471,0.8449353459846956,113726.0,,,,
32,0.6476689577102661,0.8032991290092468,0.7632553709387236,0.635676133058332,0.9549029473293964,0.8461469445929631,113726.0,,,,
33,0.6479091048240662,0.8010657429695129,0.7600186689861467,0.6304776319031361,0.9565577272241804,0.8428270816039768,113726.0,,,,
34,0.6477866172790527,0.8044158816337585,0.7654508451699302,0.6380865315307396,0.956339586846543,0.8437684898320721,113726.0,,,,
35,0.6482142806053162,0.8026220798492432,0.7625234070014705,0.6341480582097169,0.9560672786119808,0.8437823772325663,113726.0,,,,
36,0.647926390171051,0.8015933036804199,0.7615958413456458,0.632797822842595,0.9562229710010348,0.8426728718586469,113726.0,,,,
37,0.648051381111145,0.8021208643913269,0.7608349097710799,0.6321971034969975,0.9551956022842504,0.8427708183903309,113726.0,,,,
38,0.647956371307373,0.8026044964790344,0.7636673720114959,0.6362934633872496,0.954800326427462,0.844964214689216,113726.0,,,,
39,0.6483154892921448,0.8018219470977783,0.7609156871897145,0.6323723882570749,0.9550501957233776,0.8427960040494666,113726.0,,,,
40,0.6485517621040344,0.800810694694519,0.7608500575361845,0.6321375317954565,0.9553793944535766,0.8436178927658287,113726.0,,,,
41,0.6483946442604065,0.8019890189170837,0.7617969683827497,0.6339612676056338,0.9542093966134032,0.8432785376047877,113726.0,,,,
42,0.647977352142334,0.8019450306892395,0.7627504265941983,0.6342535823144029,0.9565412659833034,0.8447502375121013,113726.0,,,,
